ID,Gender,Trial_no,Trial_quad,Str_Code,Blink_s0,Blink_s1,Blink_s2,Blink_s3,Blink_s4,Blink_s5,Velo_s0,Velo_s1,Velo_s2,Velo_s3,Velo_s4,Velo_s5,Velo_s6,Velo_s7,Velo_s8,Joy,Happiness,Calmness,Relaxation,Anger,Disgust,Fear,Anxiousness,Sadness
117,1,8,0,RPW,0.0011908896938421078,0.0012868224747349442,0.0021105211796424023,0.0013794472287004416,0.004495608594253958,0.0011181131014406458,0.7004747018640731,0.10401098264939877,0.0604905803933244,0.032888403711606215,0.021290461304355017,0.01715542764518103,0.014092194710464943,0.008422236557005573,0.029593608891976382,0.0,0.01,-0.2,-0.39,-0.01,0.0,0.12,0.0,0.01
108,1,1,0,BRZ,0.040582132447361446,0.033876194940991824,0.010492040520984082,0.013982593098387721,0.019210778418703247,0.16766372475082042,0.5960538920935162,0.04790974501131245,0.016978863048042234,0.010079289048327592,0.0069607223660341205,0.0030370355272008316,0.0028230162450826523,0.0027211023012168527,0.027628870182018303,0.2,-0.05,-0.18,-0.23,0.0,-0.01,-0.03,-0.04,0.0
123,1,8,0,RPW,0.001236829747408941,0.0023810626153327203,0.003353329849926915,0.0018651657153439644,0.0017262703961162223,0.0019842188461106003,0.5258444504705906,0.1587838061285906,0.08043361795850337,0.053547452593704734,0.033592825064652464,0.02438604961869928,0.016852632066299365,0.0156422585701719,0.07837003035854835,0.26,0.29,-0.67,-0.41,0.0,0.01,0.04,-0.04,0.0
116,1,4,1,JNG,0.0020375531595953765,0.0007994758991327907,0.005265992293940639,0.00516883376453214,0.0015906239243162815,0.007234146503958516,0.6808925260107263,0.15313849809569283,0.05973861579631131,0.031246183057773238,0.018637781898533184,0.009949033411430285,0.005662954285523934,0.003869685428441355,0.014768096470091828,-0.15,-0.17,-0.09,0.03,0.01,0.0,0.0,0.0,0.0
111,1,0,1,BNS,0.008164024439330555,0.010232095914101472,0.014601417392342306,0.009563095611524571,0.01577008597070278,0.04772942407679346,0.3697101091219996,0.15688473485658133,0.0913449126829688,0.05861664061914451,0.0397680428826418,0.02649352235599144,0.021058241889412306,0.018665386035382064,0.11139826615108303,0.14,0.26,0.5,0.62,0.0,0.0,0.0,-0.23,0.01
127,0,6,2,BOT,0.004103880737607228,0.008426022452162075,0.004887897141642759,0.01084412432834492,0.004971180935478035,0.03196661755794685,0.6049619909996066,0.1494341009801641,0.06376092381830348,0.033727064648327004,0.023164382106046117,0.013572386540190174,0.009810256542803562,0.007185381109512445,0.029183790101864695,-0.14,-0.52,-0.81,-0.73,0.65,0.3,0.0,0.46,0.53
115,0,9,1,RST,0.05694307552117234,0.03510435844506846,0.03616746942393642,0.02860481406405941,0.018246455780162287,0.44488559934043725,0.3270786454168449,0.01519349859594964,0.002405172360354329,0.0018100781681017115,0.0015559233568271562,0.0005393041117289346,0.0009422324710666443,0.00092363577755875,0.029599737166731754,-0.36,-0.44,-0.45,-0.64,0.07,0.04,0.01,0.0,0.02
129,1,8,0,RPW,0.0006944513338425977,0.002209016623842168,0.003763264847204172,0.008025873272552306,0.002013908868143533,0.0016170795345191917,0.622188712189605,0.11775910475302334,0.05843311937618429,0.045192247277585425,0.02894208606566864,0.01889569010274573,0.019107332414012045,0.013915481965760243,0.05724263137531126,0.2,0.19,-0.53,-0.44,0.0,0.0,0.14,0.03,0.0
104,0,5,2,PRS,0.0084692314622939,0.01932461221441048,0.008521546550255908,0.01770575088136391,0.009236519419070012,0.03420825473960165,0.5178612429483621,0.1387396132752442,0.07019522246991156,0.03720765311609009,0.025332128148714356,0.018810180516117405,0.012706753587216518,0.009120263668043329,0.07256102700330457,-0.68,-0.51,-0.05,-0.19,0.57,0.64,0.61,0.29,0.64
124,1,10,3,TNT,0.0,0.0029513618070071443,0.003849873646772533,0.0,0.0032071880947181232,0.006819954450441456,0.6993042772907372,0.1117024927463888,0.04921848188937073,0.030561881883131064,0.017358749571022992,0.015986023149159204,0.013040901007705987,0.01019561351511559,0.03580320094842916,-0.47,-0.52,-0.79,-0.64,0.0,0.0,0.86,0.16,-0.01
121,0,4,1,JNG,0.017683365309063247,0.018077624670640727,0.03870405281964855,0.043018694001982404,0.014223878234939709,0.09191796073509935,0.4671473669305243,0.08863616802112342,0.05653457127070903,0.04139723296563558,0.028258956212222595,0.020584781033348234,0.012621852519234027,0.008279446593127114,0.052914048682701734,0.23,-0.21,-0.4,-0.2,-0.09,0.19,-0.05,0.0,0.01
123,1,4,1,JNG,0.0012131744639267987,0.0023208554962077885,0.00154631161649251,0.001204846035112656,0.001457475042474987,0.016387571763294948,0.564922878749181,0.1553363019555151,0.08626586565689094,0.0459229564811833,0.027639279091201847,0.01997712458219049,0.013147812954593406,0.01089358488889876,0.05176396122283544,0.22,0.44,-0.25,-0.25,0.0,0.0,-0.08,0.03,0.0
133,1,1,0,BRZ,0.0007867820613690008,0.0017217243810477485,0.0033668141457283865,0.006794935984550461,0.013191371963991949,0.007438666762034189,0.593550430686544,0.1578979635627944,0.06478179570233071,0.03538475686390714,0.028140231130002965,0.019955654101995565,0.015204307887234716,0.009982936025422258,0.04180162874104652,0.71,0.17,-0.07,-0.15,0.0,0.0,0.0,-0.22,-0.05
122,1,0,1,BNS,0.00397578988283636,0.004003553778666223,0.010669665167416293,0.009137098117607862,0.00651618635126881,0.010686323504914209,0.6726414570492532,0.12074518296407352,0.04799822311066689,0.027591759675717697,0.016525070797934367,0.015025820423121772,0.010061635848742296,0.007118662890776834,0.03730357043700372,-0.33,-0.05,-0.09,-0.24,-0.01,-0.02,-0.02,-0.26,-0.02
123,1,11,3,ZMZ,0.0007227397805258098,0.0005370818552531247,0.0007890461824089116,0.0009349202665517355,0.0011139475516361104,0.0015316778834996519,0.4493054404402745,0.20549680071610915,0.0996452607499254,0.053204256871000895,0.044663992308457384,0.03144249577296688,0.022424825116865034,0.015568743162152305,0.0726187713423731,-0.25,-0.24,-0.4,-0.33,0.01,0.03,0.03,-0.04,0.04
114,0,4,1,JNG,0.006617663387444205,0.007133974373209567,0.003095090049077302,0.01232206702049699,0.010412271546268127,0.05795729608491928,0.6091192733894428,0.0848637605205303,0.044535986320534744,0.028585863072105883,0.021940441029513,0.018498367791077257,0.013146499078412649,0.013868224112278208,0.06790322222468965,-0.17,-0.27,0.37,-0.11,0.0,0.0,0.0,-0.31,-0.02
105,0,1,0,BRZ,0.008147386216659369,0.00416025908688169,0.004501430884704301,0.002021570205008606,0.00863622938965893,0.009013046002179425,0.8631748327239768,0.04614475868460449,0.01937041073010765,0.008422360501471621,0.004582904746870895,0.0035746657025592975,0.0028312167102891306,0.0016294772433318736,0.01378945117169598,0.55,-0.34,-0.46,-0.53,-0.01,0.0,-0.01,0.0,-0.03
120,0,0,1,BNS,0.008068881098500303,0.010486492187868644,0.014688860947115105,0.011299764345371426,0.00658944744679729,0.03756318125421555,0.5806652177654168,0.13542508042512205,0.05428661043153386,0.03271963205680137,0.023754208614023255,0.017642176904736132,0.01061972448670869,0.00831591598593289,0.04787480604985664,0.59,0.82,-0.05,0.06,-0.01,0.0,-0.01,-0.01,-0.01
103,0,8,0,RPW,0.04787371347254857,0.04868120594367409,0.027712876857398153,0.01636496012178575,0.02103782638911871,0.2206572459211702,0.35724923056557567,0.05721282721646755,0.031022272230863422,0.02149121355528345,0.01726842505874177,0.017063242545586922,0.01284707283979217,0.012291094417050005,0.09122679286494358,-0.7,0.0,-0.02,0.21,-0.12,-0.01,0.0,-0.15,-0.03
123,1,0,1,BNS,0.0017454719017873743,0.0028304949758714178,0.001251522778547068,0.00038572431533934025,0.00047452415771962006,0.002511370542317287,0.5051434533703703,0.18559167057478473,0.0869017457494013,0.05310785573355607,0.037490183454924365,0.0277888006748788,0.01684422010150932,0.013591925874331574,0.06434103579466147,0.62,0.62,0.12,0.28,0.0,0.01,-0.07,-0.04,0.0
116,1,11,3,ZMZ,0.012714874743544628,0.01055035820756784,0.015204732722045535,0.013617863237080956,0.013591304751976948,0.3732595892730279,0.3280636872472794,0.09511921440001063,0.046543745144776945,0.019454090338687082,0.00994615267145162,0.00557728187184203,0.009454820697027442,0.004873482016585774,0.0420288026770953,-0.5,-0.48,-0.82,-0.74,0.0,0.78,0.0,0.13,0.0
128,1,4,1,JNG,0.0024742302394810504,0.008078042386812992,0.004695761318700848,0.009999666770338117,0.003734949126938286,0.008922224196916516,0.618152130448305,0.11999044741635935,0.06762340605145066,0.04563024836717466,0.025197716266050562,0.019654996223397166,0.012562758252987959,0.00957479895143733,0.04370862398364953,-0.39,-0.19,-0.12,-0.32,0.01,0.0,-0.09,-0.07,0.0
113,0,9,1,RST,0.005194508926231808,0.009239135461078176,0.010361272700928846,0.018832792302878404,0.014837490481871626,0.0350575403614885,0.5491813638899936,0.13572928130809142,0.06631091216809862,0.04085935982687026,0.024033466818340163,0.016616262974711835,0.011615970109223413,0.007947444517403916,0.054183198152789463,0.38,0.12,-0.12,0.09,0.0,0.03,0.0,-0.01,0.05
121,0,2,0,DST,0.009565783875771113,0.0770181876196554,0.014651138055732822,0.0026789512869602214,0.0,0.004533609870240375,0.5919485215911509,0.14608593916188045,0.05311369921293342,0.029554881940012764,0.013560944479897894,0.009838332269729844,0.005557328228036588,0.003496596468836418,0.038396085939161884,0.35,0.17,-0.16,-0.17,-0.08,-0.01,0.15,0.26,0.01
114,0,7,2,RFS,0.0015660831142681358,0.007331334139321163,0.022209123724868454,0.0017123656029635111,0.0018715553700731843,0.027871116522607098,0.6808417266496577,0.09455011681086965,0.04603595967766223,0.03397195678643187,0.021890744190649108,0.014352893596699178,0.009146957969599056,0.0070990031278638024,0.029549062716465815,-0.34,-0.44,-0.13,-0.45,0.12,0.01,0.0,0.23,0.22
113,0,8,0,RPW,0.0007902001950703411,0.004453555074308575,0.004294853779901142,0.005743003091368964,0.0034815096460630505,0.010851201005108198,0.5613330908730224,0.1592831991535931,0.07457638326362599,0.04414541006100081,0.03139640607693706,0.02175530244168554,0.015797391347473176,0.010619761617430692,0.05147873237341092,0.0,-0.13,-0.16,-0.28,0.0,0.0,0.0,0.02,0.0
128,1,0,1,BNS,0.004416983189383703,0.008534321790542884,0.00619820379716281,0.007693652251357418,0.007338517924572799,0.018042488492815464,0.4023727412208297,0.17800553232693445,0.09655214509456839,0.06303634300426994,0.04296570456708293,0.03460894993993236,0.024293407541610367,0.01756805122812664,0.08837295763081013,0.28,0.39,0.04,0.32,0.0,0.0,-0.1,-0.06,0.0
126,1,3,3,EXR,0.0017491460536954836,0.004624511146680748,0.006031253609676408,0.0018646556987508456,0.002260688767512087,0.011241563670566493,0.6331248659263048,0.11735779937624792,0.064594643652745,0.03618752165805845,0.027408788633850927,0.020214187884688373,0.012978333690863188,0.01053612976683553,0.04982591046352371,0.04,-0.23,-0.83,-0.5,0.0,0.67,0.78,0.18,0.11
108,1,3,3,EXR,0.01740364659622137,0.013488032414188634,0.0029459942317928067,0.0,0.005413367551977818,0.0,0.7160581441886756,0.11039638888774277,0.051699310538324744,0.027017325251791735,0.01767596539075684,0.010818483019272743,0.005182309180856814,0.004093034002714936,0.01780799874568313,-0.22,-0.69,0.0,-0.17,0.0,0.06,0.32,0.4,0.0
126,1,9,1,RST,0.0005216741728068849,0.002747278188154601,0.0009630907805665567,0.0006852761323262038,0.0,0.0046672860904379285,0.3964785449920823,0.177998931957019,0.10111218464178888,0.07268865929737589,0.05280330414221641,0.03516516080837889,0.027719728235537432,0.02194118355213809,0.10450769700917097,0.51,0.36,-0.38,0.06,0.01,0.0,-0.01,0.0,0.0
115,0,7,2,RFS,0.048241666880940746,0.058496824458100845,0.043313362988866316,0.04471900096851885,0.031134024152974553,0.254351906610784,0.41860584711115684,0.03490953348246809,0.012590745073838849,0.0050997231578857145,0.002828417885886195,0.00204846022644485,0.002185595639093878,0.0012942154568751983,0.04018067590616509,-0.68,-0.99,-0.61,-0.89,0.73,0.74,-0.01,-0.01,0.86
119,0,8,0,RPW,0.013191590733130844,0.011692771921465865,0.010686942078759124,0.006600758342762988,0.008539627710612167,0.03365228727029692,0.5207485491566249,0.18089055644889127,0.06776116835076992,0.035402563542638585,0.023637001303608414,0.0135059125589767,0.009661260331262118,0.008887036044441797,0.05514197420575838,-0.07,-0.03,-0.71,-0.49,0.01,0.01,0.28,-0.01,-0.01
126,1,2,0,DST,0.0,0.0025523429710867396,0.0,0.0,0.0,0.0,0.7014423396477235,0.1165835825855766,0.05422399468261881,0.03217015619807245,0.02193419740777667,0.011777999335327352,0.006234629444998339,0.008800265869059487,0.044280491857760056,0.23,0.18,-0.24,-0.07,0.0,-0.01,-0.01,0.01,0.0
121,0,5,2,PRS,0.03172643753612538,0.027157574930218104,0.045677007845198916,0.04720480296961547,0.02629201799661329,0.3320892162643376,0.27441640259434713,0.0645391780694595,0.02955673609517641,0.02353850130850134,0.014993305004255171,0.009863863578932692,0.00835349577532698,0.005832343364692829,0.05875911666719917,0.3,-0.03,-0.07,-0.15,0.27,-0.01,0.1,0.43,0.42
129,1,5,2,PRS,0.0010720324456865947,0.0024897880920146656,0.0028936160322597516,0.004227119806162589,0.0017663840839497278,0.0036344514622057723,0.6407035321871205,0.13943394362678163,0.0725611988169875,0.04391556219240803,0.02547892831618275,0.018581895725234308,0.01134785564458493,0.008936508951035135,0.0229571826173861,-0.21,-0.28,0.06,0.14,0.46,0.24,0.0,-0.04,0.2
105,0,4,1,JNG,0.01315972318723771,0.007667935855034602,0.0053083571885161615,0.012562185597954476,0.006745226647397237,0.06395319752091382,0.7124815875045163,0.06752452683360663,0.03412912370417721,0.02033295350323782,0.01380172869014202,0.007581779272393763,0.006064311720074484,0.003346210499986104,0.025341152274811707,-0.04,-0.06,-0.18,-0.17,0.01,-0.01,-0.01,0.11,0.0
126,1,4,1,JNG,0.0010687260230622748,0.004791223677416847,0.002775911748213701,0.004466442002875845,0.0034865451557564084,0.04070596987580571,0.5299659673219669,0.1231449969742562,0.07162407492740991,0.04828976077192554,0.03551501490664609,0.028242126126326192,0.020963685522509868,0.016189117315582303,0.06877043765024622,0.16,0.11,-0.37,-0.11,0.0,-0.01,-0.01,0.0,0.34
109,0,6,2,BOT,0.0014385431950589918,0.00208746687187203,0.00469177561023232,0.005426839598126736,0.006922809667239978,0.02552050282970922,0.7112433205367116,0.12631040948232544,0.04481593251193761,0.023045404557970994,0.014638110196428623,0.010216240894251282,0.005455553035153861,0.00369254800168835,0.014494543011292995,-0.42,-0.44,-0.63,-0.66,0.92,0.98,0.18,0.31,0.87
126,1,7,2,RFS,0.001072183695088112,0.004756206871410865,0.002813410015911206,0.0027876776072290914,0.0026590155638185177,0.0,0.7620481281817051,0.08267822909563449,0.034009666808194915,0.021152039936698275,0.01776393946021984,0.01368106394932431,0.009443793986336092,0.00874044148235829,0.03639420334607087,-0.05,-0.26,-0.88,-0.54,0.25,0.42,0.14,0.01,0.51
127,0,1,0,BRZ,0.004342956061300341,0.006084211598187465,0.0040527468051524875,0.004938648744972252,0.009001578331042207,0.04473295657043939,0.6685402983554809,0.1375286390713304,0.040771854793544116,0.026994552212209155,0.016261901125197292,0.009744921338017413,0.005529250038185428,0.0026984369431291687,0.018777048011812025,0.0,-0.02,0.01,0.01,-0.01,0.01,0.0,0.0,0.01
132,0,7,2,RFS,0.0018218996626270508,0.0020276671539355175,0.0018133260171558645,0.0026021014005049876,0.0010974266203118235,0.0028164425372846406,0.8467160794433989,0.054194013023367474,0.028001526108893872,0.0174216475974502,0.008410746207233585,0.008273567879694606,0.0041925126354100135,0.0036523729707252876,0.016958670742006146,-0.13,-0.22,-0.44,-0.25,0.0,0.48,-0.01,0.01,0.51
113,0,5,2,PRS,0.0012286118428887192,0.008190745619258128,0.029675478011333436,0.03185677232341246,0.01583253701084257,0.00799904731753081,0.6373271447699765,0.09487904127612978,0.050619969734904485,0.029358885361511048,0.02032582902254198,0.012704369269019522,0.01132181788080432,0.006023973905794807,0.04265577665405137,-0.15,-0.22,-0.38,-0.24,0.0,0.01,0.0,0.04,0.68
101,1,5,2,PRS,0.0026474631142419567,0.005126372045579376,0.009601776212355022,0.01500132227850382,0.012008032478647382,0.02207478574729078,0.5427095956733885,0.13305899687012318,0.07803477447159717,0.04906089165162757,0.03710516909181263,0.024905333577446287,0.014617716207065907,0.011740670671281563,0.042307099909038866,-0.67,-0.73,-0.37,-0.52,0.64,0.59,0.51,0.13,0.81
119,0,6,2,BOT,0.009919500980749734,0.012455378040970353,0.00922737598469858,0.012397940281961959,0.007291723506115686,0.016602384241376437,0.40447669893711424,0.19415111300017518,0.09924096001470406,0.05983291355904458,0.03659359626424816,0.0273116544084916,0.018822353627050887,0.014434108838809545,0.07724229831448896,-0.61,-0.57,-0.76,-0.85,0.55,0.34,0.22,0.15,0.52
133,1,2,0,DST,0.0009121232498219029,0.003914806356899846,0.006265021737827815,0.005898840871110993,0.005306293650423771,0.11639225294442707,0.3332245887123083,0.19693872795424736,0.10420841683366733,0.0639551528305781,0.03434110746409763,0.02428777821423578,0.018189202324915613,0.015526068748793267,0.07063961810664518,0.67,0.23,0.0,-0.05,0.0,0.0,0.0,-0.22,-0.05
108,1,0,1,BNS,0.026468098099904233,0.02551596829935183,0.01537842301766853,0.013104970228594429,0.0,0.014198670349345584,0.6723590889533512,0.10513400602367833,0.04258768338214271,0.024078057988313507,0.015617149439964468,0.008455356771086345,0.006306818970422907,0.004813390886757623,0.025982317589418314,-0.36,-0.33,-0.04,-0.05,0.0,0.13,-0.03,0.01,0.0
128,1,9,1,RST,0.0031303349211396396,0.0055629817829325745,0.006631123679100538,0.009276781497065697,0.007325724623140399,0.016352449780351747,0.5783216588922813,0.1642530570159326,0.0726459974006489,0.038558070182479386,0.029290550031334222,0.01533061461378644,0.00983554936760443,0.008458695940752083,0.03502641027145005,-0.18,0.07,-0.18,-0.11,0.0,0.0,-0.1,-0.07,0.0
101,1,0,1,BNS,0.0035275571319933613,0.009458626833857887,0.013513513513513514,0.020984940578286235,0.00919218664135485,0.01766553984668587,0.39717906446187407,0.20085704928588477,0.10357862483555644,0.06447852658573545,0.03848395530465771,0.02616109640139215,0.016924503061286796,0.013471882233434913,0.06452293328448597,0.31,0.25,0.18,0.15,-0.12,0.0,-0.02,-0.02,-0.16
117,1,9,1,RST,0.0008643656019534662,0.001244069062811596,0.0005247934011860331,0.003216674847269685,0.0007964511617999797,0.007019883495864937,0.52546019750754,0.2181226596529572,0.0913757922065093,0.050046768353105696,0.030221925868301552,0.019701361684525076,0.01212581458740434,0.010267428543204388,0.0290118140255667,0.0,0.2,-0.12,-0.86,-0.01,0.0,0.0,0.0,0.0
125,1,6,2,BOT,0.0017141675806979562,0.00562201025629246,0.0013495121657086087,0.004858243796550992,0.005148245347054331,0.00453665791876511,0.6337251704118022,0.1373918236790573,0.06413341219844146,0.03716613930411113,0.024865479478801175,0.018789803430632204,0.012886405531277097,0.01026777766930635,0.037545151231501636,-0.23,-0.53,-0.18,-0.01,0.25,0.62,-0.01,0.07,0.74
109,0,10,3,TNT,0.0,0.0,0.0,0.0,0.0,0.0,0.8917695473251028,0.07543334580371618,0.012495323606434718,0.005212620027434842,0.004601571268237935,0.0032921810699588477,0.0017583239805462028,0.0012345679012345679,0.004202519017333832,-0.39,-0.44,-0.58,-0.66,0.04,0.19,0.58,0.53,-0.02
134,1,9,1,RST,0.00285274113226654,0.004062994945955375,0.006573036656488597,0.006109929329821951,0.010898459087555072,0.008734204180932945,0.4644904738822905,0.26356981651687716,0.10991698029323956,0.05107765074915328,0.020314974729776874,0.013479510588177179,0.008039543190932976,0.006187113884266392,0.023692570832265614,0.26,0.29,0.16,0.24,0.0,0.0,0.01,0.01,-0.09
102,0,8,0,RPW,0.02690625971568997,0.01963313554669154,0.019017946326394263,0.020360778710484015,0.013540777784392716,0.05575400369113532,0.6348818902846408,0.06391352953239005,0.03260502867575559,0.02363517294755016,0.014771156224987265,0.010544210937138246,0.00746164989779921,0.00652232872272165,0.050452131002229235,0.54,0.0,0.0,-0.01,0.0,0.0,0.01,0.04,0.0
129,1,6,2,BOT,0.00024981120589899014,0.0,0.0024320700160510877,0.0028541648122252434,0.000574278634250552,0.002478012306791132,0.7235910791556955,0.11679678863387727,0.05685932757714716,0.032917651315241644,0.018061063047179863,0.010555241297525147,0.007626420262847331,0.005220192785337518,0.019783898949931517,-0.21,-0.27,-0.28,-0.18,0.83,0.0,0.0,-0.04,0.0
119,0,7,2,RFS,0.0015300021857174082,0.0035271478959255655,0.009934299906142722,0.009582870832672619,0.0030514329306184722,0.008464297806139724,0.6260923229890328,0.13968877098395854,0.05861151230216043,0.03228004611435159,0.022834318334740478,0.01470002100003,0.01114287306124723,0.008837155481650687,0.04972292817561168,-0.61,-0.56,-0.33,-0.42,0.0,0.0,0.0,-0.09,0.02
114,0,3,3,EXR,0.007307432042119857,0.002781032860750301,0.01763521431282906,0.007856211523543877,0.00371354536301969,0.4994347158725181,0.28804733532489396,0.06172737625641618,0.030484081268877188,0.021208470184356898,0.014903695390252356,0.00702272689762168,0.005372262291835152,0.00471207644952054,0.027793823961445148,-0.35,-0.44,-0.21,-0.44,0.0,0.5,0.87,0.67,-0.39
102,0,10,3,TNT,0.012158303246826764,0.012202332280829759,0.00612632558841659,0.007044645440479036,0.015145987697029926,0.7794334092310015,0.13611261368925565,0.008591951492584253,0.002453046180166807,0.0013082912960889637,0.0010566968160718555,0.0007673631640521807,0.00015095668801026505,0.0007673631640521807,0.01668071402513429,-0.01,-0.51,-0.52,-0.51,0.0,0.17,1.0,0.88,0.0
131,0,9,1,RST,0.007501180741413,0.01638838212187721,0.021818249168850654,0.01113755560288811,0.00910019787065248,0.039771692457763415,0.33097802431864276,0.19074607422773338,0.12308727608358105,0.07559214567725167,0.04260547184896388,0.026584431500020066,0.01656433574420665,0.014205939823861164,0.07391904281229453,-0.26,-0.14,-0.06,0.02,-0.76,-0.01,0.01,-0.01,-0.53
105,0,10,3,TNT,0.010666233181613565,0.003888861101385485,0.0037575651478017305,0.005320612214274996,0.003963887360576202,0.009453308658030311,0.7953533736807883,0.05934577101985695,0.030885810033511728,0.021895163307157506,0.013929875456409743,0.010728755064272495,0.005701995698494473,0.004464062421847647,0.02064472565397889,-0.06,-0.55,-0.68,-0.66,0.04,0.07,0.74,0.3,-0.04
104,0,8,0,RPW,0.004438990344699839,0.006982644275455559,0.005275849180176038,0.007058722351407941,0.002520499733726734,0.032882267523592475,0.5213200538500468,0.13251477733931813,0.06482513619629467,0.0406389235283027,0.03398374575368565,0.023994363606894657,0.01861597441130454,0.015420695221304508,0.08952735668378975,-0.05,-0.11,-0.01,-0.11,0.0,0.0,0.08,-0.04,0.0
108,1,5,2,PRS,0.07747277347179662,0.05801445491705576,0.042527459109330576,0.04700464580801591,0.025208886924870482,0.42457684771169246,0.1782734340021979,0.0414692149805504,0.01910072507166406,0.009942843187989511,0.008704348685625906,0.007041393626114209,0.004355081606903008,0.005320293284801405,0.05098759761139182,-0.61,-0.71,-0.14,-0.37,0.0,-0.01,-0.03,-0.04,0.39
129,1,3,3,EXR,0.004546092093430031,0.0009776985718175292,0.004822487892213889,0.007231669183106029,0.004174814154765146,0.1061566132851497,0.5088487908715131,0.15304901693852463,0.06676402399280545,0.042325685007796834,0.02282121729660157,0.01606395881290067,0.008729156869054396,0.00913343729115616,0.04435533773916487,-0.21,-0.28,-0.78,-0.67,0.0,0.5,0.89,0.48,0.0
132,0,6,2,BOT,0.002329181397566278,0.004023653684328429,0.004954177448584254,0.0035813676976142405,0.002369389214540295,0.0031591856193870604,0.7701462702941776,0.09643557702525338,0.03695672777297518,0.02050598665674874,0.012315079941756105,0.008696376414094563,0.005904805121327088,0.004980025330924694,0.023642196380722076,-0.14,-0.22,-0.35,-0.53,0.1,0.36,-0.01,-0.11,0.61
