ID,Gender,Trial_no,Trial_quad,Str_Code,Blink_s0,Blink_s1,Blink_s2,Blink_s3,Blink_s4,Blink_s5,Velo_s0,Velo_s1,Velo_s2,Velo_s3,Velo_s4,Velo_s5,Velo_s6,Velo_s7,Velo_s8,Joy,Happiness,Calmness,Relaxation,Anger,Disgust,Fear,Anxiousness,Sadness
128,1,6,2,BOT,0.002754346208968427,0.0054139130384833,0.007243442272177656,0.006444997802841658,0.005264563713283761,0.013280601533128265,0.5094535250748901,0.17665727489179353,0.08777719378362155,0.05201377460314725,0.03859531215445018,0.022643655382176307,0.015968889386719972,0.01306806595495969,0.04342044419935837,-0.38,-0.31,-0.12,-0.08,0.19,0.08,-0.1,-0.07,0.53
122,1,2,0,DST,0.009646494509071823,0.008716391732715037,0.008862550740428245,0.01106157944738608,0.010503517781572007,0.010556666511649538,0.7153553324785246,0.09653138100331515,0.03947621926508593,0.018495758066980686,0.013858531367716132,0.011785730894692434,0.00823805316201726,0.005035842174846035,0.031875950863999046,-0.24,-0.01,-0.42,-0.35,-0.01,-0.02,-0.02,-0.25,-0.02
131,0,4,1,JNG,0.006731324391543791,0.016554894297388524,0.01867838426008172,0.009751399005151892,0.006856235565819861,0.03677662551074791,0.4619992449813466,0.13180071948836383,0.07249844554983123,0.05231279978681826,0.03899449280511636,0.027613696926629953,0.021334828566352815,0.015050408598330076,0.08304650026647717,0.49,0.4,-0.08,-0.06,-0.76,-0.01,-0.02,-0.05,-0.53
117,1,1,0,BRZ,0.0008506389979778223,0.0004380536157251061,0.0025824788741003347,0.002348171126154348,0.0013294417872587521,0.00712601172557469,0.7591774779317757,0.09111515207082206,0.03664369432007457,0.025050554443442695,0.018041696591840996,0.013396290806477081,0.007844215909496086,0.006458744008598076,0.027597377790681683,0.01,0.0,0.01,0.14,-0.01,0.0,0.0,0.0,0.0
119,0,5,2,PRS,0.004330186924579187,0.003932042220775598,0.011996652097089184,0.007454315074862829,0.005300846275458012,0.014960941132707151,0.45990072537896404,0.17316679066307078,0.09048637589509904,0.05982632753650144,0.03686180600762578,0.029706826002045942,0.024185111131777178,0.01620478006137822,0.06168627359806566,-0.43,-0.35,-0.55,-0.6,0.01,0.01,0.0,-0.08,0.2
133,1,1,0,BRZ,0.0007867820613690008,0.0017217243810477485,0.0033668141457283865,0.006794935984550461,0.013191371963991949,0.007438666762034189,0.593550430686544,0.1578979635627944,0.06478179570233071,0.03538475686390714,0.028140231130002965,0.019955654101995565,0.015204307887234716,0.009982936025422258,0.04180162874104652,0.71,0.17,-0.07,-0.15,0.0,0.0,0.0,-0.22,-0.05
109,0,6,2,BOT,0.0014385431950589918,0.00208746687187203,0.00469177561023232,0.005426839598126736,0.006922809667239978,0.02552050282970922,0.7112433205367116,0.12631040948232544,0.04481593251193761,0.023045404557970994,0.014638110196428623,0.010216240894251282,0.005455553035153861,0.00369254800168835,0.014494543011292995,-0.42,-0.44,-0.63,-0.66,0.92,0.98,0.18,0.31,0.87
129,1,2,0,DST,0.0004917695063032889,0.0011230952238548083,0.003954092652033201,0.010499943512962113,0.00521674408713624,0.0018740405510476684,0.7882134811300066,0.10499943512962114,0.03887637313343568,0.01311828385733368,0.006087309023970441,0.004479089827681307,0.003880991779474604,0.002418974328302664,0.014766376256836593,-0.07,-0.02,-0.04,-0.57,0.0,0.0,0.0,-0.04,0.0
106,0,6,2,BOT,0.0010139016544117648,0.0023351332720588235,0.004457720588235294,0.010001148897058823,0.012726907169117648,0.006810087316176471,0.5586741727941177,0.17787798713235295,0.08020450367647058,0.046128216911764705,0.028130744485294117,0.018537454044117645,0.010966222426470587,0.008036534926470587,0.03409926470588235,-0.75,-1.0,-0.71,-0.99,0.71,0.0,0.01,0.45,0.99
102,0,6,2,BOT,0.039560464802441735,0.027664761095335035,0.01710133026298033,0.02693832782526552,0.02546249106314801,0.0806312216999687,0.5769430654335486,0.08965277638201777,0.02562902517249201,0.013874014075003518,0.0070461155918995514,0.005030478613287699,0.003945135624804394,0.003525929073697086,0.05699486328411006,-0.01,-0.51,-0.38,-0.41,0.28,0.29,0.01,-0.06,0.41
114,0,4,1,JNG,0.006617663387444205,0.007133974373209567,0.003095090049077302,0.01232206702049699,0.010412271546268127,0.05795729608491928,0.6091192733894428,0.0848637605205303,0.044535986320534744,0.028585863072105883,0.021940441029513,0.018498367791077257,0.013146499078412649,0.013868224112278208,0.06790322222468965,-0.17,-0.27,0.37,-0.11,0.0,0.0,0.0,-0.31,-0.02
131,0,6,2,BOT,0.0010623148126880585,0.009850816546845212,0.023184303006638034,0.026689941888508626,0.009084227209040585,0.04694857247858144,0.5686714748374946,0.12350988814112135,0.059472402783839036,0.038260559983462346,0.021148678135838483,0.014958541011094012,0.010089119599421182,0.005357512001286262,0.04171164756414084,-0.31,-0.33,-0.99,-0.95,0.23,0.31,0.52,0.89,0.43
127,0,9,1,RST,0.0023120138288677617,0.0039017162612668232,0.008118286208173849,0.007618224472157056,0.011964440054327695,0.02462958389924682,0.5493085566119273,0.18181256945301888,0.08488702308927028,0.04144956167428077,0.021626126682306457,0.013575750092604024,0.011272996666255093,0.008680083960982837,0.028843067045314235,0.33,0.08,-0.1,-0.15,0.0,0.0,-0.01,-0.01,0.0
102,0,8,0,RPW,0.02690625971568997,0.01963313554669154,0.019017946326394263,0.020360778710484015,0.013540777784392716,0.05575400369113532,0.6348818902846408,0.06391352953239005,0.03260502867575559,0.02363517294755016,0.014771156224987265,0.010544210937138246,0.00746164989779921,0.00652232872272165,0.050452131002229235,0.54,0.0,0.0,-0.01,0.0,0.0,0.01,0.04,0.0
116,1,6,2,BOT,0.0008298183300839293,0.002495197677657213,0.004057208651932845,0.0029345132641722346,0.005291886444099245,0.016426957323218548,0.5647588501991276,0.17997582328602316,0.08086278135579107,0.04488484476080271,0.026783894058902746,0.01816986295076507,0.013621654525668377,0.008206300302352492,0.030700406869402674,-0.5,-0.48,-0.64,-0.8,0.68,0.51,0.0,0.18,0.62
101,1,2,0,DST,0.003947814412845683,0.005503014030027315,0.013411935160139037,0.02019765656673069,0.00995593601084652,0.017426211095086498,0.4608309019493164,0.2383044336481394,0.09830988349295175,0.04895555718017054,0.022424117557140293,0.013504981291081528,0.007576613519602826,0.004599137329443119,0.035051806756478336,0.26,0.2,0.18,0.13,-0.11,0.0,-0.01,-0.02,-0.15
109,0,2,0,DST,0.0014619008698310175,0.0028972217238469257,0.002671291589418496,0.0,0.002073241233578534,0.0168716650386407,0.7672986065426709,0.11642046927017921,0.03843470286864821,0.01711753018493046,0.0114426968084046,0.006684873977500017,0.00474453282299703,0.001754281043797221,0.010126986025556685,0.1,0.0,-0.41,-0.24,0.0,-0.02,-0.05,-0.13,-0.09
104,0,7,2,RFS,0.008062303907281363,0.018181974042896086,0.011405524028323075,0.009146707356798739,0.010205393728461947,0.02467553620107326,0.645044319097502,0.08973545699247347,0.03878992576336859,0.02761156925609066,0.016313199718826617,0.011152639429423766,0.010989764603014042,0.007629399763402884,0.07105628611106349,-0.68,-0.71,-0.18,-0.14,0.61,0.64,0.64,0.55,0.77
131,0,3,3,EXR,0.004342805295500475,0.01560605435724007,0.030003711799397863,0.013395471604734607,0.007840145172598671,0.03270920113828515,0.46218501257887573,0.14742442364003794,0.08575906297686312,0.04765950426856931,0.030964655421289233,0.02130572854373737,0.015655545015878253,0.015432837052006433,0.06971584113498577,-0.31,-0.33,-0.59,-0.55,-0.76,0.02,-0.02,-0.01,-0.56
128,1,4,1,JNG,0.0024742302394810504,0.008078042386812992,0.004695761318700848,0.009999666770338117,0.003734949126938286,0.008922224196916516,0.618152130448305,0.11999044741635935,0.06762340605145066,0.04563024836717466,0.025197716266050562,0.019654996223397166,0.012562758252987959,0.00957479895143733,0.04370862398364953,-0.39,-0.19,-0.12,-0.32,0.01,0.0,-0.09,-0.07,0.0
134,1,5,2,PRS,0.004692312162240688,0.0076297286303678305,0.005651112789819281,0.006174094950316695,0.004625486663954907,0.017650647916787728,0.5342088442094253,0.18914521471323145,0.0845778371782207,0.04059503748038817,0.026364111801964088,0.017450171421930387,0.012946713928758208,0.008489743738741356,0.03979894241385322,-0.74,-0.45,-0.75,-0.6,0.12,0.01,0.0,0.0,0.19
129,1,7,2,RFS,0.0017060823120415975,0.0007330152647213899,0.0004801035651976355,0.0012388386637688987,0.0,0.0012216921078689832,0.8010527985322549,0.08626432273247515,0.043697997710934786,0.022624880509938574,0.01279990397928696,0.007484471650313139,0.00447525108987796,0.0030949533399347575,0.013125688541385357,-0.2,-0.28,-0.28,0.14,0.69,0.44,0.0,-0.04,0.08
132,0,8,0,RPW,0.013024166476496638,0.020587972655203547,0.01507138817506226,0.013530184117660677,0.012435466214227364,0.14636146857564303,0.49853651760643736,0.08895988569954458,0.040937819361624016,0.026828856896226695,0.019341118728936603,0.013639325177519588,0.011139002715297277,0.010140196652346037,0.06946663094777435,-0.14,-0.23,-0.63,-0.54,0.0,0.0,0.26,0.45,-0.14
108,1,7,2,RFS,0.06396447467876039,0.05535800178657321,0.03953222703222703,0.046072974644403214,0.056942726585583726,0.4137720744863602,0.1995035387892531,0.03312031883460455,0.015546622689479832,0.007704596990311276,0.005763416477702192,0.003470074898646327,0.002937538651824366,0.0030749673606816465,0.05323644609358895,-0.61,-0.71,-0.14,-0.34,0.08,-0.01,-0.03,-0.04,0.51
120,0,9,1,RST,0.014298017353940751,0.011739067356873203,0.008501023271319696,0.014591262528514235,0.01870904213778819,0.12406431638376224,0.42769345692845745,0.14722759838375607,0.0758115946055235,0.04622778667802606,0.027046465469608996,0.01755149539605076,0.014563481406712537,0.010803769589549359,0.04117162251011696,0.47,0.74,0.66,0.24,-0.01,0.0,-0.01,0.0,-0.01
113,0,7,2,RFS,0.0003817072176974906,0.001235187401088509,0.007591255902523127,0.006343201966006614,0.006291735824294592,0.01618610156843067,0.8035065597886457,0.07243001676938451,0.032818243031698856,0.01809892650206079,0.010284650652118903,0.006381801572290629,0.00399720367296698,0.0029850362192972296,0.011468371911495391,-0.15,-0.48,-0.42,-0.24,0.09,0.11,0.0,-0.02,0.46
132,0,11,3,ZMZ,0.00039134270344845886,0.0005770646644070495,0.0,0.001319952508241412,0.0,0.0,0.8515351909951381,0.07722053819571115,0.023175447556761274,0.013769956819644076,0.008025841884281952,0.006301280818237897,0.0037807684909427377,0.0031042099188793005,0.010798405444306627,-0.13,-0.22,-0.63,-0.53,0.0,0.81,0.32,-0.21,-0.15
112,1,6,2,BOT,0.0016684662745818782,0.0044626447344238195,0.0017172854254732587,0.003026787355265576,0.0009849981621025546,0.0011371990442933285,0.35698286160632237,0.17035011946333395,0.1128066991361882,0.07262566623782393,0.05502205476934387,0.03992257857011579,0.032168948722661274,0.023450422716412424,0.12367326778165778,-0.48,-0.55,-0.96,-0.59,0.79,0.97,-0.1,-0.01,0.63
134,1,7,2,RFS,0.0,0.0019430635205908973,0.0012353251521637493,0.004726834436404346,0.003302779052660024,0.0013554262086241137,0.7403114906685768,0.11841106302302938,0.049009809682718744,0.02467218845571488,0.015201362289126136,0.00861296147758614,0.00612515387947859,0.005464598068946585,0.01962794408437957,-0.74,-0.7,-0.81,-0.73,0.75,0.94,0.2,0.13,0.85
104,0,0,1,BNS,0.005580577038880888,0.008755206642301939,0.009665415129996087,0.01038414683216921,0.01045907253085135,0.027325679811964248,0.3315267914873306,0.17388312146010762,0.10997982556187337,0.06960874910158538,0.051404579347702414,0.036186337437596604,0.030042430145661107,0.020818244130126513,0.10437982334185267,-0.06,-0.1,-0.05,-0.11,0.0,0.0,0.0,-0.04,0.0
123,1,6,2,BOT,0.0014932359284050806,0.0012950950071359448,0.002354718194792627,0.0,0.0,0.008287459402648197,0.49271042422258404,0.17938932393743343,0.0863836984582339,0.06080341836163303,0.039220415981070365,0.026303925200366417,0.02041712971338485,0.013220881181494212,0.06812027441081792,-0.25,-0.24,-0.58,-0.53,0.01,0.0,-0.08,-0.04,0.24
121,0,0,1,BNS,0.019980674611548586,0.028121772160334086,0.030429156902162444,0.03820096182680453,0.038348123549207545,0.307956728900341,0.3493063962593156,0.05784288681319902,0.029560069749103145,0.018992192098803824,0.012033941601785933,0.009379477325988204,0.007147061763497229,0.0050423714695069805,0.04765818496840188,0.07,-0.12,-0.31,-0.24,-0.04,0.6,0.04,0.43,0.01
120,0,8,0,RPW,0.012739148408433237,0.007841256717651922,0.006194295163290616,0.006267052501033485,0.001531211244315833,0.03395452666391071,0.5348590326581232,0.17343365026870608,0.0689011988424969,0.03774782968168665,0.026708557255064075,0.018295163290615958,0.013493178999586606,0.009987598181066556,0.04804630012401819,-0.06,0.66,0.06,-0.38,-0.01,0.0,0.41,0.07,0.0
119,0,1,0,BRZ,0.024135874524036476,0.046752743639802016,0.028086308052257866,0.04225179808442204,0.05316009195589787,0.3653666766914227,0.18232142766119044,0.0791513959048022,0.035385689745694025,0.0236312384991411,0.01406864069405294,0.013120536647279808,0.00979707514998904,0.0041186455365198466,0.07865185721349162,-0.43,-0.34,-0.75,-0.84,0.01,0.01,0.09,0.2,0.12
117,1,3,3,EXR,0.0011225753198514238,0.0026743706149401567,0.004403631861328931,0.0037598018984729676,0.003623607098638052,0.027338010730499383,0.6803631861328931,0.12677672307057367,0.058654560462236896,0.031679735864630625,0.017383408997111018,0.009252992158481221,0.007238959966983079,0.0053074700784151874,0.020420965744944283,0.0,0.01,-0.99,-0.86,-0.01,0.01,0.64,0.6,0.0
123,1,2,0,DST,0.00047860566217087553,0.003164115211018566,0.0018014185340042676,0.0009505640234782666,0.0,0.008209416566403211,0.5963559496666379,0.18912900416785763,0.07411740462785087,0.043725945080000266,0.025366100095056403,0.014903248535931985,0.00905362377606573,0.0062351682099483505,0.026509435843575718,-0.1,0.03,-0.39,-0.38,0.0,0.0,-0.08,0.01,0.01
114,0,9,1,RST,0.0022629603102077107,0.006010891847168367,0.011073995406159698,0.009360567067598607,0.006060287979451209,0.024870952604411075,0.7085257724320185,0.0823618760651041,0.03933167033021315,0.027840895057916964,0.019097779643853886,0.014294005779347477,0.01139815752426585,0.008076267628244708,0.029433920324038628,-0.15,-0.17,0.39,-0.23,0.01,0.01,0.01,-0.31,0.22
116,1,9,1,RST,0.0060106877251692534,0.004664688830370181,0.0017936361419226175,0.003642841045557123,0.0018430305967776293,0.0010897651602386987,0.5408384091280952,0.21897179267912437,0.09130564979948938,0.04690003488483374,0.025357878261191704,0.017572077314670462,0.009934459732714257,0.006476847892863427,0.023598200806981905,0.1,0.23,-0.4,-0.21,0.0,0.0,0.0,0.0,0.0
122,1,7,2,RFS,0.0021266013822908987,0.008965168327359413,0.008343480423262275,0.005312215952940369,0.001594951036718174,0.0,0.7935653158174553,0.09300451045293179,0.03825309986451491,0.01777598655439126,0.008806530724244971,0.004990653243924608,0.0033785521960589273,0.002366701538356,0.011516232485551116,-0.83,-0.81,-0.72,-0.92,0.26,0.97,0.49,0.6,0.57
129,1,1,0,BRZ,0.0004431811235405587,0.0004431811235405587,0.0068463842533162175,0.0032754650854779225,0.0020528964688143123,0.007783686859424985,0.8355645210587445,0.0801903131813273,0.025388674939380972,0.015353424210933839,0.007834627218452636,0.003484320557491289,0.0020172382174949567,0.00119200440124702,0.008130081300813009,-0.03,-0.28,-0.01,0.18,0.06,0.09,0.0,-0.04,0.07
115,0,6,2,BOT,0.06353684004906453,0.042707396736117294,0.03581595631303629,0.032015466242283394,0.024135840948197856,0.3101148190386455,0.39140738783096296,0.03473584726798482,0.008859192273773171,0.0051592442683841165,0.002188944394492593,0.0015052583500185285,0.0018384834809386608,0.0014478057412391954,0.04453151706486112,-0.68,-0.95,-0.56,-0.92,0.59,0.66,0.07,-0.03,0.69
119,0,11,3,ZMZ,0.027693776858188763,0.032554777441774096,0.021347286328187172,0.013515305851769325,0.019351159212690327,0.10780412753992254,0.3004005517534087,0.1680460501883389,0.07932781579924665,0.05208499124621996,0.038304419332590586,0.027746830070560773,0.01634038941057881,0.013157196668258262,0.08232532229826516,-0.6,-0.56,-0.73,-0.85,0.01,0.69,0.36,-0.02,0.1
102,0,9,1,RST,0.03788341759415298,0.02609924875152009,0.0336395118428119,0.03530620937424767,0.03373210615011389,0.21650709581041624,0.39377272418625037,0.058920844213164444,0.028759791847997186,0.015117563905504424,0.011049587338037124,0.009000166669753144,0.007537176614381748,0.005771711821823861,0.08690284387982493,0.46,0.0,-0.04,-0.01,0.0,0.01,0.0,-0.11,0.04
125,1,3,3,EXR,0.0005735151527654571,0.002157902337383698,0.0013161966455552576,0.004130134301569946,0.0011759123635838508,0.0028386937057743485,0.8676830400429105,0.05455408165370412,0.022792069812060323,0.009696119489200173,0.00830152868607266,0.006519093103377138,0.005693891444721804,0.002846945722360902,0.009720875538959834,-0.24,-0.53,-0.66,-0.5,-0.01,0.02,0.24,0.69,0.0
129,1,10,3,TNT,0.0007112952436810153,0.0005178728528554761,0.0017408015174298532,0.003768616905116958,0.0024645756250350967,0.008223571326066475,0.5835116770969171,0.15043270460657263,0.07993960229860674,0.04774413337409762,0.030123977513087208,0.020041055462310713,0.018581028383175997,0.013240074623606267,0.03895901317144087,-0.11,-0.28,-0.77,-0.67,0.0,0.01,0.9,0.53,0.01
106,0,10,3,TNT,0.0010354549764215674,0.0032872576661094337,0.0017527882432196412,0.006605703735123132,0.0015968462286983208,0.02108959804386337,0.32262531500286934,0.1596970982309938,0.10979565358417126,0.08432096609196836,0.06155343197185559,0.04690735796801317,0.02986601462112328,0.02523765563013049,0.12462885800543926,-0.76,-0.99,-0.54,-0.75,0.0,0.0,0.0,0.12,0.0
110,1,10,3,TNT,0.0017716228439537132,0.004298056829169396,0.00933844858238982,0.011590405788964786,0.00417953276566545,0.032594117463585044,0.36005115249056485,0.1785346682885749,0.10259193412557313,0.07781416674464302,0.05453354542902592,0.04022332428807585,0.030965971117557157,0.01898880259505318,0.07252425064720376,-0.5,-0.73,-0.63,0.1,0.23,0.08,0.56,-0.21,0.4
115,0,8,0,RPW,0.04680920040623108,0.04724255766794248,0.029369051675372407,0.027662087194127515,0.012067841913917384,0.08794175149111287,0.5030450790794301,0.0900192198907675,0.04593586974140811,0.02717910887191481,0.015726568108213608,0.009282446384444129,0.005570791058946512,0.0039829171229047505,0.048165509393266755,-0.66,-0.02,0.12,-0.17,-0.01,-0.01,0.06,-0.01,-0.04
123,1,9,1,RST,0.0014602957021614229,0.003176837796034047,0.0027075672955508834,0.0,0.0005402785367404841,0.004584649297483537,0.5375617075271606,0.19995245548876683,0.08853775929510631,0.04768035269382878,0.03283658581012451,0.021487649232650112,0.013034605612104708,0.011818207077957561,0.03462104863433022,0.36,0.23,0.09,0.07,0.0,0.0,-0.07,-0.04,0.0
127,0,8,0,RPW,0.004959809014287556,0.007981985973660108,0.007046235339631188,0.00466883355211602,0.0028204780594581905,0.007436406982088476,0.5524962718768909,0.1521537144009708,0.07761109145557168,0.04500200045630243,0.031438576071897394,0.020897328646864905,0.017736277035092302,0.011361269182061363,0.05638972195310666,0.32,-0.39,-0.37,-0.29,-0.01,-0.01,0.0,0.08,0.0
110,1,1,0,BRZ,0.0014694205842622477,0.005362096167132413,0.00887323798426431,0.004635119667550038,0.004593872773956712,0.0013405240417831033,0.6303762747868051,0.1578621735050579,0.06211782175154933,0.03351310104457758,0.020561576456273135,0.014632335502232488,0.010858244738443136,0.009373356569083391,0.03443084442702909,0.27,0.03,-0.29,0.76,0.01,0.01,-0.1,-0.66,0.0
110,1,5,2,PRS,0.002228303816297123,0.003570515502254451,0.006234602333472784,0.005970227304420583,0.005028935992190769,0.008791196021010552,0.5467914749221401,0.14277413656858642,0.07282805745363269,0.04682052712313485,0.03813972946590434,0.02511272253985962,0.019987914284386184,0.014764328545530609,0.06095732812717892,-0.6,-0.63,-0.72,0.11,0.69,0.01,-0.1,-0.38,0.85
126,1,7,2,RFS,0.001072183695088112,0.004756206871410865,0.002813410015911206,0.0027876776072290914,0.0026590155638185177,0.0,0.7620481281817051,0.08267822909563449,0.034009666808194915,0.021152039936698275,0.01776393946021984,0.01368106394932431,0.009443793986336092,0.00874044148235829,0.03639420334607087,-0.05,-0.26,-0.88,-0.54,0.25,0.42,0.14,0.01,0.51
111,1,7,2,RFS,0.008645594904371234,0.010540167511080249,0.009164244871366236,0.003673413402600965,0.0018602816998002554,0.006785313204570978,0.45761215269740846,0.21604128625191815,0.1056588569126182,0.052447942116949135,0.028169980025546725,0.01758266251746693,0.013416317328052534,0.009352844859364417,0.05904894169688553,-0.5,-0.46,-0.06,0.27,0.39,0.0,0.0,-0.23,0.16
116,1,0,1,BNS,0.005035042675733814,0.005878842550829227,0.0009798070918048713,0.002120602317673999,0.0007882867254180834,0.009415030185275137,0.3161307334674901,0.23108458816182084,0.15523142044271737,0.0926903060162376,0.05908819651654986,0.03747692734716536,0.02131704947609465,0.01379501769481646,0.048968149330372635,0.24,0.09,-0.73,-0.53,0.0,0.24,0.01,0.07,0.0
134,1,9,1,RST,0.00285274113226654,0.004062994945955375,0.006573036656488597,0.006109929329821951,0.010898459087555072,0.008734204180932945,0.4644904738822905,0.26356981651687716,0.10991698029323956,0.05107765074915328,0.020314974729776874,0.013479510588177179,0.008039543190932976,0.006187113884266392,0.023692570832265614,0.26,0.29,0.16,0.24,0.0,0.0,0.01,0.01,-0.09
102,0,3,3,EXR,0.0018473094199709832,0.0016468937753514898,0.005833838003163082,0.004600846102569242,0.006103963437215442,0.8429699855787873,0.10957507526478828,0.008617872718638219,0.0038776070372032435,0.0032937875507029796,0.0016033251569559479,0.00041825873659720377,0.0011937801440378524,0.0006273881048958057,0.00779006896912292,-0.01,-0.51,-0.52,-0.51,0.0,1.0,1.0,0.88,0.0
116,1,8,0,RPW,0.0022582692994405577,0.0011506262316329635,0.0025525386517834705,0.00396106386636865,0.0029096295512557697,0.0032369628757720438,0.5388501673036992,0.18759175252278107,0.0952308526537144,0.060487230693946646,0.03452539974342358,0.018846464138815782,0.01068627580643028,0.008490828054119109,0.029221938606816468,-0.34,-0.32,-0.39,-0.64,0.0,0.01,0.16,0.21,0.0
105,0,11,3,ZMZ,0.010799193377202292,0.013134154107408194,0.002295160263213755,0.010752759499044789,0.014991509233708343,0.09260905327955848,0.7371975164508597,0.04206909361069837,0.02061664190193165,0.012789216726809594,0.0073630863935470175,0.005174060708978985,0.002945234557418807,0.0027727658671195077,0.02449055402250053,-0.06,-0.56,0.01,-0.12,-0.01,0.58,0.08,0.11,-0.03
107,0,5,2,PRS,0.0003893560515809599,0.0013220671900696773,0.00449793408841288,0.002193759842862871,0.0,0.008147420661440386,0.6244283149018764,0.13857588665671,0.06844530709732158,0.04689706472027383,0.030608034681745014,0.02092062366703665,0.014127232259601694,0.007938214424770018,0.03150878375629798,-0.43,-0.42,-0.48,-0.51,0.65,0.59,0.24,0.76,0.67
113,0,2,0,DST,0.000996896329427715,0.0019339788790897672,0.005662371151149421,0.009862627685804861,0.004964543720550021,0.002851123502163265,0.7646061927199984,0.09276452644101364,0.04237473997620741,0.022396937534475997,0.01682761004073983,0.00947716110509281,0.006140881389274724,0.00531678042361448,0.01382362910139765,0.21,0.02,-0.19,-0.18,0.0,0.0,0.0,-0.02,0.0
125,1,7,2,RFS,0.0004929867279399156,0.004376864775883947,0.0006301656435405878,0.002083404780685209,0.0,0.006974690490071676,0.7150108028396035,0.1417143934977194,0.05044754621214719,0.027049967420007544,0.014232312493569738,0.009696834596522515,0.005993003875304366,0.004424020028121678,0.016873006618882677,-0.24,-0.53,-0.11,-0.07,0.02,0.66,-0.01,0.23,0.89
