ID,Gender,Trial_no,Trial_quad,Str_Code,Blink_s0,Blink_s1,Blink_s2,Blink_s3,Blink_s4,Blink_s5,Velo_s0,Velo_s1,Velo_s2,Velo_s3,Velo_s4,Velo_s5,Velo_s6,Velo_s7,Velo_s8,Joy,Happiness,Calmness,Relaxation,Anger,Disgust,Fear,Anxiousness,Sadness
127,0,6,2,BOT,0.004103880737607228,0.008426022452162075,0.004887897141642759,0.01084412432834492,0.004971180935478035,0.03196661755794685,0.6049619909996066,0.1494341009801641,0.06376092381830348,0.033727064648327004,0.023164382106046117,0.013572386540190174,0.009810256542803562,0.007185381109512445,0.029183790101864695,-0.14,-0.52,-0.81,-0.73,0.65,0.3,0.0,0.46,0.53
122,1,9,1,RST,0.00225417872240561,0.00854735164879278,0.014315578845304669,0.011727905188625352,0.005042566922860769,0.005848513014022227,0.6360427738132367,0.14103130220508087,0.070707101898142,0.03572718879209988,0.02105958751617296,0.011165904466052996,0.008405307510120644,0.005391501437424925,0.022733238019657674,-0.83,-0.54,-0.41,-0.98,-0.02,-0.02,-0.02,-0.26,-0.02
113,0,1,0,BRZ,0.000269945399722924,0.0015738326134789342,0.003071265585526852,0.0014414065683318394,0.001904897726346671,0.004645098199005786,0.849492706380898,0.05729973107326216,0.028115068046613966,0.02001670605492625,0.010757069513487084,0.007925189471110749,0.004247820063564502,0.002903186374378616,0.006336076929345611,0.23,0.08,-0.34,-0.09,0.0,0.0,0.0,-0.02,0.0
129,1,6,2,BOT,0.00024981120589899014,0.0,0.0024320700160510877,0.0028541648122252434,0.000574278634250552,0.002478012306791132,0.7235910791556955,0.11679678863387727,0.05685932757714716,0.032917651315241644,0.018061063047179863,0.010555241297525147,0.007626420262847331,0.005220192785337518,0.019783898949931517,-0.21,-0.27,-0.28,-0.18,0.83,0.0,0.0,-0.04,0.0
123,1,5,2,PRS,0.0009094871422344907,0.0015051576347522883,0.0025047217782943484,0.0016359145721342439,0.000493970652331832,0.0039052738631410724,0.5704605549905565,0.15296237105913119,0.08248147610053756,0.0476362051431062,0.02979514746476827,0.021856748510823767,0.015946534941159378,0.013691704198750545,0.05421473194827837,-0.25,-0.24,-0.46,-0.58,0.0,0.0,-0.08,-0.04,0.55
108,1,6,2,BOT,0.05101784585544944,0.046134263869286256,0.03507982001171829,0.01639983028686715,0.03705980656166388,0.5716071083248909,0.14998831057503312,0.026923199034828715,0.011262255856979164,0.004941307541555184,0.004092741877292787,0.002909367991756791,0.0028574149919039908,0.0016913587729855946,0.03803536844778868,-0.61,-0.75,0.07,-0.29,0.0,-0.01,-0.03,-0.04,0.22
129,1,3,3,EXR,0.004546092093430031,0.0009776985718175292,0.004822487892213889,0.007231669183106029,0.004174814154765146,0.1061566132851497,0.5088487908715131,0.15304901693852463,0.06676402399280545,0.042325685007796834,0.02282121729660157,0.01606395881290067,0.008729156869054396,0.00913343729115616,0.04435533773916487,-0.21,-0.28,-0.78,-0.67,0.0,0.5,0.89,0.48,0.0
120,0,9,1,RST,0.014298017353940751,0.011739067356873203,0.008501023271319696,0.014591262528514235,0.01870904213778819,0.12406431638376224,0.42769345692845745,0.14722759838375607,0.0758115946055235,0.04622778667802606,0.027046465469608996,0.01755149539605076,0.014563481406712537,0.010803769589549359,0.04117162251011696,0.47,0.74,0.66,0.24,-0.01,0.0,-0.01,0.0,-0.01
120,0,1,0,BRZ,0.0045477230828775425,0.012930200344262129,0.02037054012487141,0.007776453692669661,0.00690052046730019,0.018537191513632985,0.5911632596938308,0.1718356912233528,0.06662185147839195,0.026196514600584635,0.01804829855063607,0.011061203287805176,0.008290809830822664,0.006406534869272059,0.02931320723968996,0.37,0.61,0.3,-0.44,0.0,0.0,-0.01,0.0,-0.01
103,0,1,0,BRZ,0.043441512815551774,0.02537652366065519,0.024067983014429587,0.012795185385077545,0.019994704738240957,0.03507601755582937,0.6493518395943015,0.05713791101923606,0.029928412134295986,0.01852323296096781,0.012902108939827496,0.010498874756876202,0.008177106139448682,0.005946986283235405,0.046781601002026454,0.1,0.47,-0.01,-0.21,-0.12,-0.01,-0.01,-0.15,-0.01
117,1,4,1,JNG,0.00036640611120980634,0.0017515322437377866,0.004094310712382306,0.002226194705986854,0.001576656599751288,0.008116450524071771,0.5889423076923077,0.1381240007106058,0.06690797655000888,0.04392987209095754,0.03257683425119915,0.02578721797832652,0.016649271629063777,0.014645141232901048,0.054305826967489784,0.01,0.0,-0.93,-0.82,-0.01,0.0,0.0,0.0,0.0
114,0,3,3,EXR,0.007307432042119857,0.002781032860750301,0.01763521431282906,0.007856211523543877,0.00371354536301969,0.4994347158725181,0.28804733532489396,0.06172737625641618,0.030484081268877188,0.021208470184356898,0.014903695390252356,0.00702272689762168,0.005372262291835152,0.00471207644952054,0.027793823961445148,-0.35,-0.44,-0.21,-0.44,0.0,0.5,0.87,0.67,-0.39
109,0,3,3,EXR,0.0042121330885538065,0.008383011200726088,0.00553229233276264,0.004014109201922482,0.007549660677819262,0.06021576352647538,0.5068421378328761,0.20052393820004538,0.08727077703748015,0.042682398564326825,0.02528930052187545,0.013275851399575074,0.009315373666948576,0.00483508323191485,0.020058169516697952,0.04,-0.29,-0.29,-0.42,0.14,0.36,0.32,0.2,-0.01
123,1,0,1,BNS,0.0017454719017873743,0.0028304949758714178,0.001251522778547068,0.00038572431533934025,0.00047452415771962006,0.002511370542317287,0.5051434533703703,0.18559167057478473,0.0869017457494013,0.05310785573355607,0.037490183454924365,0.0277888006748788,0.01684422010150932,0.013591925874331574,0.06434103579466147,0.62,0.62,0.12,0.28,0.0,0.01,-0.07,-0.04,0.0
128,1,5,2,PRS,0.0026965769744871273,0.0045679084093682805,0.005643052246178881,0.006282326959958157,0.004596966350903702,0.017766025454756786,0.5250944383099901,0.15004358691230313,0.0863602022432731,0.05848782472249666,0.03858894635903993,0.022548962631487184,0.01578427384204103,0.010594525483814727,0.0509443830999012,-0.39,-0.31,0.26,0.4,0.0,0.0,-0.1,-0.07,0.5
113,0,4,1,JNG,0.006305793499840342,0.005892071249080232,0.003795693401268933,0.008782573685598856,0.018431465104332977,0.05410598508933902,0.5516611364866929,0.12263393910785933,0.07664690610726235,0.047175443224256895,0.028688444931902427,0.01808160601979758,0.011445390051229366,0.008818670257812826,0.037534881783726,0.07,-0.06,-0.09,-0.07,0.0,0.0,0.0,-0.02,0.02
132,0,5,2,PRS,0.0030762169793234068,0.006704352019148652,0.0056005158981449745,0.005583086906760706,0.004682589018573495,0.004819116117750266,0.7268412276981531,0.10398717226234118,0.04862688596210937,0.024104295084443464,0.016929360297919558,0.010306343571897494,0.00718074445031866,0.0050544075014378916,0.026503686231677773,-0.14,-0.22,-0.63,-0.53,0.55,-0.01,-0.01,-0.06,0.55
115,0,11,3,ZMZ,0.029589644287646887,0.053237486405474946,0.01940369771081461,0.005908644791639036,0.0,0.08583118915621105,0.471073503275949,0.12182020743255789,0.06348974773866681,0.03590280909307939,0.030133425289795485,0.019019072123929018,0.01298442929520677,0.010384890845911033,0.04122125255311812,-0.66,-0.42,-0.02,-0.43,0.0,0.19,0.16,-0.01,-0.04
132,0,2,0,DST,0.004785547646108752,0.00823512990767881,0.007264727190551202,0.004100948468957083,0.007018803214292836,0.02048480256292663,0.822768572245153,0.06457830684665643,0.017919217297096102,0.007936033179797013,0.005835709490671506,0.0028846217755711086,0.001608475736608775,0.0013293187905857643,0.023249785647345016,0.16,0.35,-0.53,-0.2,-0.01,-0.01,-0.02,-0.2,-0.14
114,0,9,1,RST,0.0022629603102077107,0.006010891847168367,0.011073995406159698,0.009360567067598607,0.006060287979451209,0.024870952604411075,0.7085257724320185,0.0823618760651041,0.03933167033021315,0.027840895057916964,0.019097779643853886,0.014294005779347477,0.01139815752426585,0.008076267628244708,0.029433920324038628,-0.15,-0.17,0.39,-0.23,0.01,0.01,0.01,-0.31,0.22
108,1,3,3,EXR,0.01740364659622137,0.013488032414188634,0.0029459942317928067,0.0,0.005413367551977818,0.0,0.7160581441886756,0.11039638888774277,0.051699310538324744,0.027017325251791735,0.01767596539075684,0.010818483019272743,0.005182309180856814,0.004093034002714936,0.01780799874568313,-0.22,-0.69,0.0,-0.17,0.0,0.06,0.32,0.4,0.0
105,0,8,0,RPW,0.005919919039319507,0.008400332044620977,0.005542896262513684,0.0060125211248507615,0.0,0.05018040870591893,0.7223888692293191,0.0881174988176698,0.03488452850655987,0.021159576543891737,0.013619121007775268,0.010457421230350995,0.006429230509741409,0.004464743409542645,0.022422933567925282,0.14,-0.08,-0.57,-0.63,0.0,0.0,0.25,-0.01,-0.03
114,0,7,2,RFS,0.0015660831142681358,0.007331334139321163,0.022209123724868454,0.0017123656029635111,0.0018715553700731843,0.027871116522607098,0.6808417266496577,0.09455011681086965,0.04603595967766223,0.03397195678643187,0.021890744190649108,0.014352893596699178,0.009146957969599056,0.0070990031278638024,0.029549062716465815,-0.34,-0.44,-0.13,-0.45,0.12,0.01,0.0,0.23,0.22
113,0,5,2,PRS,0.0012286118428887192,0.008190745619258128,0.029675478011333436,0.03185677232341246,0.01583253701084257,0.00799904731753081,0.6373271447699765,0.09487904127612978,0.050619969734904485,0.029358885361511048,0.02032582902254198,0.012704369269019522,0.01132181788080432,0.006023973905794807,0.04265577665405137,-0.15,-0.22,-0.38,-0.24,0.0,0.01,0.0,0.04,0.68
128,1,4,1,JNG,0.0024742302394810504,0.008078042386812992,0.004695761318700848,0.009999666770338117,0.003734949126938286,0.008922224196916516,0.618152130448305,0.11999044741635935,0.06762340605145066,0.04563024836717466,0.025197716266050562,0.019654996223397166,0.012562758252987959,0.00957479895143733,0.04370862398364953,-0.39,-0.19,-0.12,-0.32,0.01,0.0,-0.09,-0.07,0.0
101,1,10,3,TNT,0.001640765857097404,0.005340287352377863,0.016151873779563418,0.01627040819509517,0.01102993929790194,0.020893250400833483,0.6155554585098353,0.13960858688260727,0.06180010106618587,0.037569171070116224,0.02083710251979213,0.012265192680811774,0.009545139777030526,0.005539924262747129,0.025952798348004565,-0.67,-0.74,-0.37,-0.62,-0.1,0.0,0.58,0.25,-0.16
127,0,1,0,BRZ,0.004342956061300341,0.006084211598187465,0.0040527468051524875,0.004938648744972252,0.009001578331042207,0.04473295657043939,0.6685402983554809,0.1375286390713304,0.040771854793544116,0.026994552212209155,0.016261901125197292,0.009744921338017413,0.005529250038185428,0.0026984369431291687,0.018777048011812025,0.0,-0.02,0.01,0.01,-0.01,0.01,0.0,0.0,0.01
107,0,3,3,EXR,0.007589608138503126,0.01054456160624007,0.005905779905491014,0.004048616413198242,0.0037721054043457626,0.07602401931450031,0.7135882462186087,0.08291203235591507,0.030779389612265534,0.018811002661934337,0.01127504591320856,0.00690864819132911,0.00614927467448051,0.004259094942324756,0.017432574647654814,-0.42,-0.42,-0.48,-0.5,0.01,0.6,1.0,0.98,-0.14
104,0,7,2,RFS,0.008062303907281363,0.018181974042896086,0.011405524028323075,0.009146707356798739,0.010205393728461947,0.02467553620107326,0.645044319097502,0.08973545699247347,0.03878992576336859,0.02761156925609066,0.016313199718826617,0.011152639429423766,0.010989764603014042,0.007629399763402884,0.07105628611106349,-0.68,-0.71,-0.18,-0.14,0.61,0.64,0.64,0.55,0.77
114,0,6,2,BOT,0.0023745603330701313,0.006207738137965688,0.019065393726222096,0.004614169837054052,0.001317924054267461,0.03214126767640514,0.6269528389921757,0.11821692627952049,0.053589835618404996,0.03075156126624076,0.023481444261000645,0.018129351805326252,0.014603402483669514,0.01155408800516833,0.03699949752350872,-0.35,-0.44,-0.21,-0.45,0.11,0.07,0.15,0.0,0.47
134,1,3,3,EXR,0.0036270156964365295,0.007419083301698384,0.00439038077475366,0.0058923531450641225,0.006688728605146318,0.07599815141862115,0.5683562480400086,0.14836516084308515,0.06324789146186476,0.03627840955980656,0.016488685691650025,0.012915311865581725,0.007559377424199911,0.00871474078597719,0.03405846138610593,0.03,0.17,-0.79,-0.72,0.0,0.16,0.98,0.92,-0.08
116,1,6,2,BOT,0.0008298183300839293,0.002495197677657213,0.004057208651932845,0.0029345132641722346,0.005291886444099245,0.016426957323218548,0.5647588501991276,0.17997582328602316,0.08086278135579107,0.04488484476080271,0.026783894058902746,0.01816986295076507,0.013621654525668377,0.008206300302352492,0.030700406869402674,-0.5,-0.48,-0.64,-0.8,0.68,0.51,0.0,0.18,0.62
117,1,3,3,EXR,0.0011225753198514238,0.0026743706149401567,0.004403631861328931,0.0037598018984729676,0.003623607098638052,0.027338010730499383,0.6803631861328931,0.12677672307057367,0.058654560462236896,0.031679735864630625,0.017383408997111018,0.009252992158481221,0.007238959966983079,0.0053074700784151874,0.020420965744944283,0.0,0.01,-0.99,-0.86,-0.01,0.01,0.64,0.6,0.0
124,1,5,2,PRS,0.0002498387668423285,0.0008105234412675541,0.0,0.0,0.0,0.002234023391880821,0.6131101440349542,0.1430355991191731,0.06732283235818745,0.046830243273236455,0.03228149275758086,0.024350564461306946,0.017517764698363265,0.012271150594674367,0.03998582310253267,-0.51,-0.53,-0.19,-0.4,0.27,0.83,0.0,-0.22,0.87
133,1,6,2,BOT,0.0025238748801231213,0.0004967353290799772,0.003405364741554064,0.0024635775280382687,0.004229428553380384,0.006480529697881553,0.5799054767223508,0.15198378288359166,0.06939938094718526,0.04395389836737741,0.031475217788293125,0.021999919603530555,0.017400093030200358,0.013569775521572095,0.05071294440584138,-0.28,-0.6,-0.03,-0.03,0.01,0.0,0.0,-0.21,0.58
101,1,6,2,BOT,0.0017848380589455682,0.0039140178655976765,0.003830801943235263,0.010155212042778724,0.005156517671905444,0.011001718839223969,0.6654174713263757,0.12965040704064093,0.053941134778229566,0.03227056078923129,0.019679130881428787,0.015260078452528187,0.009211141751149957,0.006921269128901464,0.03180569942982746,-0.67,-0.63,-0.69,-0.55,0.73,0.42,0.07,0.21,0.83
114,0,1,0,BRZ,0.0035313721393592573,0.009875612129983032,0.009070479665309493,0.0018956283345478264,0.0,0.0,0.8133876203239894,0.10052945103214925,0.02847519121896036,0.01372801810019313,0.006074163910701637,0.003536467914452128,0.0021606086393770926,0.0013249015241463304,0.006410485066831091,-0.06,-0.22,-0.12,-0.38,0.0,0.0,0.01,-0.31,-0.38
134,1,4,1,JNG,0.0011245033443562427,0.004561874061178535,0.005925160831743758,0.0036206231136803467,0.004450812002476684,0.015626431659350452,0.5166495908751413,0.16619326464145004,0.08356864607020788,0.05269894685402836,0.03618957182799819,0.027049164396835843,0.02063533050680394,0.012738818133102325,0.04896726168164616,0.09,0.04,-0.04,-0.14,0.01,0.0,0.0,0.0,-0.09
112,1,6,2,BOT,0.0016684662745818782,0.0044626447344238195,0.0017172854254732587,0.003026787355265576,0.0009849981621025546,0.0011371990442933285,0.35698286160632237,0.17035011946333395,0.1128066991361882,0.07262566623782393,0.05502205476934387,0.03992257857011579,0.032168948722661274,0.023450422716412424,0.12367326778165778,-0.48,-0.55,-0.96,-0.59,0.79,0.97,-0.1,-0.01,0.63
127,0,9,1,RST,0.0023120138288677617,0.0039017162612668232,0.008118286208173849,0.007618224472157056,0.011964440054327695,0.02462958389924682,0.5493085566119273,0.18181256945301888,0.08488702308927028,0.04144956167428077,0.021626126682306457,0.013575750092604024,0.011272996666255093,0.008680083960982837,0.028843067045314235,0.33,0.08,-0.1,-0.15,0.0,0.0,-0.01,-0.01,0.0
117,1,7,2,RFS,0.0,0.0,0.002105127765391871,0.002838278168410221,0.001204767621334248,0.0,0.6979077345223804,0.1311867604184531,0.05377293774652718,0.03527696793002916,0.02280054879094495,0.017226890756302522,0.008823529411764706,0.007322929171668668,0.019533527696793004,0.0,0.01,-0.8,-0.71,0.12,0.26,0.01,0.0,0.29
116,1,2,0,DST,0.007153199346448639,0.009544240910721164,0.00365962194976156,0.002935667698356823,0.004171039173230961,0.13745168103505534,0.4389686640719438,0.1811213984936438,0.07910362508468272,0.0454563568496699,0.027935335609250673,0.01601997848062592,0.007013721921866075,0.005167306491677847,0.03429816288306478,0.4,0.21,-0.64,-0.67,0.0,0.0,0.01,0.0,0.0
110,1,5,2,PRS,0.002228303816297123,0.003570515502254451,0.006234602333472784,0.005970227304420583,0.005028935992190769,0.008791196021010552,0.5467914749221401,0.14277413656858642,0.07282805745363269,0.04682052712313485,0.03813972946590434,0.02511272253985962,0.019987914284386184,0.014764328545530609,0.06095732812717892,-0.6,-0.63,-0.72,0.11,0.69,0.01,-0.1,-0.38,0.85
105,0,1,0,BRZ,0.008147386216659369,0.00416025908688169,0.004501430884704301,0.002021570205008606,0.00863622938965893,0.009013046002179425,0.8631748327239768,0.04614475868460449,0.01937041073010765,0.008422360501471621,0.004582904746870895,0.0035746657025592975,0.0028312167102891306,0.0016294772433318736,0.01378945117169598,0.55,-0.34,-0.46,-0.53,-0.01,0.0,-0.01,0.0,-0.03
105,0,5,2,PRS,0.015824825831043037,0.015185673695403334,0.013425100085413966,0.006275311877189822,0.005023154738732038,0.0313184546463455,0.6092746785355282,0.1310494297019808,0.058035013916085135,0.035507806371765746,0.01651917746930617,0.009749975305485669,0.007873192216289083,0.005694264481153728,0.03924394112827783,-0.06,-0.55,-0.67,-0.66,0.5,0.45,0.21,0.49,0.94
134,1,6,2,BOT,0.002205166636517904,0.0027622009170966454,0.002176453529271577,0.006601143355930548,0.0038016153994136783,0.001315060311881771,0.6256758347618104,0.16289520002986163,0.06672351861901439,0.03829754244515079,0.023010684147206358,0.014109620900845027,0.010296520258532818,0.008545020716506879,0.031584417970959566,-0.74,-0.69,-0.84,-0.68,0.97,0.94,0.55,0.0,0.75
103,0,2,0,DST,0.047233836070804225,0.05842744428122279,0.03862592476884933,0.04553219491767646,0.007218680829284181,0.2508458352997481,0.3353163656667309,0.0536947548240862,0.023517212499086032,0.015620534022852508,0.013440306295407564,0.011592430355682883,0.012722426433931788,0.008494911694130003,0.07771714204050703,-0.26,0.2,-0.24,0.17,-0.11,0.01,-0.01,-0.15,-0.02
101,1,2,0,DST,0.003947814412845683,0.005503014030027315,0.013411935160139037,0.02019765656673069,0.00995593601084652,0.017426211095086498,0.4608309019493164,0.2383044336481394,0.09830988349295175,0.04895555718017054,0.022424117557140293,0.013504981291081528,0.007576613519602826,0.004599137329443119,0.035051806756478336,0.26,0.2,0.18,0.13,-0.11,0.0,-0.01,-0.02,-0.15
127,0,8,0,RPW,0.004959809014287556,0.007981985973660108,0.007046235339631188,0.00466883355211602,0.0028204780594581905,0.007436406982088476,0.5524962718768909,0.1521537144009708,0.07761109145557168,0.04500200045630243,0.031438576071897394,0.020897328646864905,0.017736277035092302,0.011361269182061363,0.05638972195310666,0.32,-0.39,-0.37,-0.29,-0.01,-0.01,0.0,0.08,0.0
112,1,9,1,RST,0.002978408865036772,0.008618440667859273,0.004807692307692308,0.0008851371496720334,0.0,0.008804785330948122,0.38832985489962235,0.16025641025641027,0.10289331146889287,0.07352539256609024,0.05645622142715166,0.04110763267740012,0.03182145696680581,0.021379944345060624,0.09813531107135759,0.05,-0.17,-0.16,0.21,-0.18,0.01,-0.09,0.0,-0.28
125,1,1,0,BRZ,0.000453380743035002,0.004645879074695751,0.0007488423508555651,0.001299012241280062,0.0,0.0,0.7518988502468124,0.11780767486997142,0.046937642318252905,0.02663229802906731,0.014650820415378267,0.00956684309460375,0.0059805504755403634,0.004319852472962716,0.015058353667544561,0.1,-0.04,0.34,-0.01,-0.01,0.0,-0.01,-0.15,0.0
126,1,8,0,RPW,0.0015640034520499027,0.007317419956419523,0.005968342982981129,0.0006811516091380126,0.0020930532455551553,0.016602243832436706,0.40853225054475595,0.15194971381712732,0.08007168624701996,0.04623895195235907,0.040545053549758785,0.028952249949574942,0.028952249949574942,0.021909274573536267,0.15862235433771232,-0.05,0.2,0.04,0.21,0.0,-0.01,-0.01,0.01,-0.01
133,1,3,3,EXR,0.00018566424477974033,0.0014481811092819745,0.0011717476781654722,0.006980975603718236,0.002120698262595256,0.0017699991335668576,0.45720439157826986,0.16819530228201987,0.09562946367788491,0.06162402577844892,0.037784736748730265,0.02926893672149951,0.025786700663852823,0.02006824192463682,0.0907609345925495,-0.16,-0.54,-0.11,-0.38,0.0,0.0,0.01,-0.22,-0.04
111,1,11,3,ZMZ,0.005179938185628822,0.010711395864008384,0.013424065157122581,0.011712894796185019,0.005889609614389749,0.04092217491079364,0.2912571132953958,0.16711104036504967,0.10610582726464775,0.07100693753564938,0.04987597331104832,0.046281189064427554,0.0311724833194052,0.027312401342406516,0.12203695597384165,-0.5,-0.46,-0.24,-0.18,0.0,0.15,0.15,0.23,0.0
121,0,3,3,EXR,0.005624060282211224,0.008354995243877315,0.012015237126688205,0.00791225939936965,0.005273378425175451,0.8514862335453497,0.06573531410135583,0.019164763487005045,0.0076097962976762945,0.004076676588040872,0.0016043694959386658,0.0015166990316797223,0.0006925966676456535,0.0008328694104599631,0.008100750897526378,-0.21,-0.19,-0.64,-0.37,0.1,0.22,0.62,0.35,0.21
122,1,11,3,ZMZ,0.0038658682952382845,0.005868427858123297,0.004111214996651349,0.015788391785527198,0.002413681062550147,0.013593533456669783,0.7340640686440285,0.0966931243244677,0.03991857141909858,0.02355328333565418,0.01494625581040668,0.01156444992606444,0.007957190316099386,0.00392554722260903,0.02173639154681149,-0.83,-0.62,-0.84,-0.92,0.23,0.32,0.79,0.27,0.25
131,0,0,1,BNS,0.004385295382950082,0.011551645179644458,0.01689448923798554,0.009425609569935748,0.013858088510803647,0.05475235570851663,0.3831193882790491,0.13904161867358691,0.08248796125397244,0.0571753701827669,0.044513523640350265,0.03516562816580857,0.02408581856534229,0.01882346410580219,0.1047197435434852,0.43,0.43,-0.4,-0.28,-0.67,0.01,0.2,0.07,-0.56
115,0,6,2,BOT,0.06353684004906453,0.042707396736117294,0.03581595631303629,0.032015466242283394,0.024135840948197856,0.3101148190386455,0.39140738783096296,0.03473584726798482,0.008859192273773171,0.0051592442683841165,0.002188944394492593,0.0015052583500185285,0.0018384834809386608,0.0014478057412391954,0.04453151706486112,-0.68,-0.95,-0.56,-0.92,0.59,0.66,0.07,-0.03,0.69
124,1,11,3,ZMZ,0.0003846766063564493,0.003853398418846501,0.004742134026635539,0.002646309757521091,0.00512017827770998,0.004185016182946888,0.7198227834668648,0.09122141454873454,0.03704833660529527,0.02801506871120072,0.018530800657929645,0.017164535469836047,0.01291982808935109,0.009669974001167295,0.04467554517960418,-0.51,-0.42,-0.12,-0.18,0.0,0.59,0.01,-0.21,0.0
122,1,6,2,BOT,0.0019297590672831175,0.008531717543003187,0.008887804037561382,0.002590242081382994,0.0011515377767567412,0.00884185739310226,0.7151308043534446,0.10069207133216553,0.049409872785228154,0.028515636217442495,0.0164029520719065,0.013778250007179162,0.008230192688740201,0.007179163196737788,0.028728139448065935,-0.78,-0.71,-0.92,-0.77,0.04,0.2,0.66,-0.19,0.63
106,0,8,0,RPW,0.0010550127990580952,0.0029136873854864634,0.004699602468531515,0.004871579476528446,0.005192382741445798,0.01375816063975447,0.5818180615545399,0.13454555075636812,0.06732238413049087,0.0537428149990409,0.0350303936289133,0.025214475172473095,0.01899684488335329,0.011085902515494466,0.039753146848521326,-0.12,-0.38,-0.75,-0.9,0.01,0.0,0.54,0.53,0.0
115,0,1,0,BRZ,0.03746052765610675,0.029189161658347763,0.010751757155953957,0.01885504736681267,0.011301823367627585,0.19484567586839158,0.6059896098604461,0.040063155750229194,0.011877355607619435,0.007211979219720892,0.00488947743709891,0.0035856167872058676,0.001619639401039014,0.0008047264948558623,0.021554446368544363,0.25,-0.01,0.14,-0.07,-0.01,-0.01,-0.01,-0.02,-0.04
